X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
674;424;0.3513364;0.3934838;0.2288996;0.1702077;426.9;0.2078017;False;12/21/2025 10:51:10 PM:157;1766332270157;;
620;366;0.3232991;0.3394729;0.2288818;0.1702088;429.8;0.2077976;False;12/21/2025 10:51:10 PM:191;1766332270191;;
551;403;0.2871056;0.3738387;0.1837333;0.5537556;431.0;0.1932168;False;12/21/2025 10:51:10 PM:225;1766332270225;;
529;428;0.2758684;0.3965855;0.2219008;0.5473238;432.3;0.1982567;False;12/21/2025 10:51:10 PM:260;1766332270260;;
515;443;0.2682609;0.4107802;0.220761;0.5418718;433.5;0.1982576;False;12/21/2025 10:51:10 PM:292;1766332270292;;
511;461;0.2661989;0.4271742;0.2436523;0.5638448;434.0;0.2015067;False;12/21/2025 10:51:10 PM:324;1766332270324;;
507;473;0.2640699;0.4388728;0.2384346;0.5629932;434.5;0.2014842;False;12/21/2025 10:51:10 PM:356;1766332270356;;
500;488;0.2607778;0.4522222;0.2266972;0.5813535;434.8;0.1975468;False;12/21/2025 10:51:10 PM:390;1766332270390;;
495;499;0.2582612;0.4623533;0.2266531;0.5813661;435.1;0.1975435;False;12/21/2025 10:51:10 PM:423;1766332270423;;
495;499;0.2578456;0.4627004;0.244724;0.4676969;433.5;0.2098545;False;12/21/2025 10:51:10 PM:461;1766332270461;;
494;498;0.2574548;0.4620307;0.2427458;0.4520754;432.2;0.2098349;False;12/21/2025 10:51:10 PM:493;1766332270493;;
494;452;0.2574869;0.4186377;0.2597957;0.2682596;431.3;0.2124011;False;12/21/2025 10:51:10 PM:529;1766332270529;;
489;452;0.2551326;0.4188679;0.2229411;0.453552;430.3;0.2332802;False;12/21/2025 10:51:10 PM:566;1766332270566;;
487;452;0.2540313;0.4192896;0.2286562;0.4432611;429.4;0.2332765;False;12/21/2025 10:51:10 PM:601;1766332270601;;
484;477;0.2525565;0.4419459;0.2222996;0.5860516;427.1;0.2447959;False;12/21/2025 10:51:10 PM:634;1766332270634;;
484;497;0.2522411;0.460541;0.2333085;0.5943679;425.0;0.24479;False;12/21/2025 10:51:10 PM:668;1766332270668;;
484;532;0.2523725;0.4932004;0.2562281;0.66413;424.1;0.2514903;False;12/21/2025 10:51:10 PM:702;1766332270702;;
485;555;0.2529483;0.5144533;0.2655926;0.6593381;423.3;0.2514752;False;12/21/2025 10:51:10 PM:732;1766332270732;;
476;576;0.2480168;0.5341362;0.1997014;0.667806;421.3;0.2540904;False;12/21/2025 10:51:10 PM:767;1766332270767;;
393;580;0.2047856;0.5372944;0.07607147;0.6080399;421.0;0.2475241;False;12/21/2025 10:51:10 PM:801;1766332270801;;
341;582;0.1776564;0.53972;0.07600861;0.6080499;420.8;0.2475044;False;12/21/2025 10:51:10 PM:832;1766332270832;;
330;585;0.1722599;0.5420674;0.1284739;0.6108459;419.9;0.2482156;False;12/21/2025 10:51:10 PM:864;1766332270864;;
323;587;0.1683455;0.5438856;0.128385;0.6108798;419.0;0.248216;False;12/21/2025 10:51:10 PM:896;1766332270896;;
313;613;0.1634907;0.5684419;0.1186414;0.7233822;416.8;0.2541691;False;12/21/2025 10:51:10 PM:931;1766332270931;;
307;632;0.15993;0.5857177;0.1185157;0.7233835;414.8;0.2541738;False;12/21/2025 10:51:10 PM:962;1766332270962;;
293;632;0.1530541;0.5856043;0.09742358;0.58373;414.6;0.2484415;False;12/21/2025 10:51:10 PM:997;1766332270997;;
283;632;0.1474951;0.5854962;0.092885;0.5831501;414.5;0.2484367;False;12/21/2025 10:51:11 PM:30;1766332271030;;
332;632;0.1732959;0.5858822;0.2647376;0.6247815;413.9;0.2449021;False;12/21/2025 10:51:11 PM:65;1766332271065;;
364;633;0.1899468;0.5861854;0.264753;0.624778;413.4;0.2449051;False;12/21/2025 10:51:11 PM:98;1766332271098;;
383;633;0.1996793;0.5864064;0.2563218;0.6240563;413.1;0.2539452;False;12/21/2025 10:51:11 PM:132;1766332271132;;
396;633;0.206537;0.5865843;0.2563094;0.6240597;412.9;0.2539418;False;12/21/2025 10:51:11 PM:166;1766332271166;;
421;633;0.2197041;0.5866421;0.2900136;0.6196101;412.8;0.2525518;False;12/21/2025 10:51:11 PM:200;1766332271200;;
431;633;0.2248147;0.5867472;0.2692976;0.5894154;412.4;0.2402662;False;12/21/2025 10:51:11 PM:237;1766332271237;;
438;633;0.2284272;0.586825;0.2693707;0.5893986;412.0;0.2402794;False;12/21/2025 10:51:11 PM:270;1766332271270;;
464;622;0.2419958;0.576332;0.3182732;0.4982128;415.5;0.170511;False;12/21/2025 10:51:11 PM:304;1766332271304;;
482;614;0.2515161;0.5687364;0.3182696;0.4982135;418.7;0.1705099;False;12/21/2025 10:51:11 PM:337;1766332271337;;
484;563;0.2525027;0.5216354;0.2789986;0.3456427;421.1;0.1327141;True;12/21/2025 10:51:11 PM:370;1766332271370;;
486;528;0.2533188;0.4889521;0.2790035;0.3456423;423.3;0.1327161;True;12/21/2025 10:51:11 PM:404;1766332271404;;
498;527;0.259431;0.4880137;0.3182019;0.4654577;426.2;0.1884753;False;12/21/2025 10:51:11 PM:436;1766332271436;;
507;526;0.2641896;0.4872448;0.3181778;0.4654619;428.9;0.1884702;False;12/21/2025 10:51:11 PM:469;1766332271469;;
507;518;0.2642944;0.4805409;0.2677278;0.4087162;430.8;0.2056153;False;12/21/2025 10:51:11 PM:500;1766332271500;;
518;519;0.2701066;0.4813262;0.3279387;0.5048963;431.7;0.2129592;False;12/21/2025 10:51:11 PM:534;1766332271534;;
527;520;0.274803;0.4819975;0.3279465;0.5048949;432.4;0.2129607;False;12/21/2025 10:51:11 PM:570;1766332271570;;
550;501;0.2865506;0.4639044;0.3556231;0.3680542;431.7;0.216166;False;12/21/2025 10:51:11 PM:620;1766332271620;;
554;502;0.2889034;0.4650962;0.3308721;0.4900325;431.8;0.2170514;False;12/21/2025 10:51:11 PM:665;1766332271665;;
566;485;0.2949566;0.4496628;0.3548852;0.3524301;431.9;0.2169475;False;12/21/2025 10:51:11 PM:707;1766332271707;;
559;485;0.2912074;0.4498149;0.2629489;0.4575522;431.8;0.2152917;False;12/21/2025 10:51:11 PM:741;1766332271741;;
558;499;0.2908633;0.4629278;0.2848968;0.5588442;429.6;0.2255459;False;12/21/2025 10:51:11 PM:776;1766332271776;;
558;510;0.2908598;0.4725403;0.2907546;0.5606542;427.6;0.2255224;False;12/21/2025 10:51:11 PM:807;1766332271807;;
540;509;0.2814499;0.4721497;0.2246853;0.4578133;428.8;0.2254095;False;12/21/2025 10:51:11 PM:840;1766332271840;;
526;509;0.2741207;0.4718111;0.2245798;0.4578548;429.8;0.2253876;False;12/21/2025 10:51:11 PM:878;1766332271878;;
524;485;0.2732427;0.4493771;0.2560546;0.3284889;429.9;0.2149886;False;12/21/2025 10:51:11 PM:914;1766332271914;;
523;469;0.2725933;0.4347828;0.2557463;0.3286172;430.1;0.2149516;False;12/21/2025 10:51:11 PM:946;1766332271946;;
508;481;0.2650431;0.4456392;0.2081896;0.5318324;429.7;0.2234804;False;12/21/2025 10:51:11 PM:981;1766332271981;;
506;481;0.2635948;0.4462616;0.2354234;0.4683373;429.7;0.2198013;False;12/21/2025 10:51:12 PM:14;1766332272014;;
504;482;0.2629587;0.4466872;0.2413878;0.4668354;429.7;0.219788;False;12/21/2025 10:51:12 PM:46;1766332272046;;
492;484;0.2567211;0.4487793;0.2001344;0.4925542;430.2;0.2177334;False;12/21/2025 10:51:12 PM:79;1766332272079;;
483;486;0.2518553;0.4504936;0.2000481;0.492597;430.7;0.2177143;False;12/21/2025 10:51:12 PM:112;1766332272112;;
486;426;0.2533446;0.3951529;0.2731327;0.2080303;430.9;0.2231798;False;12/21/2025 10:51:12 PM:146;1766332272146;;
488;387;0.2544796;0.3587093;0.2729902;0.2080737;431.1;0.2231512;False;12/21/2025 10:51:12 PM:177;1766332272177;;
488;410;0.2546756;0.3803308;0.2615867;0.5201687;429.7;0.2200207;False;12/21/2025 10:51:12 PM:211;1766332272211;;
488;322;0.2546867;0.2986111;0.2555749;0.09327777;430.7;0.218551;False;12/21/2025 10:51:12 PM:246;1766332272246;;
489;271;0.254695;0.251588;0.2555781;0.09327668;431.6;0.2185511;False;12/21/2025 10:51:12 PM:280;1766332272280;;
489;351;0.254809;0.3251098;0.2597506;0.5282701;430.9;0.2169334;False;12/21/2025 10:51:12 PM:330;1766332272330;;
489;398;0.2547735;0.3692323;0.2503406;0.5501227;430.2;0.2170214;False;12/21/2025 10:51:12 PM:367;1766332272367;;
491;427;0.2557625;0.3955249;0.2760771;0.5439688;430.5;0.2225849;False;12/21/2025 10:51:12 PM:399;1766332272399;;
490;405;0.2554938;0.3753053;0.2451889;0.267361;429.2;0.2148375;False;12/21/2025 10:51:12 PM:435;1766332272435;;
490;390;0.2552861;0.3616791;0.2450868;0.2674054;428.1;0.2148054;False;12/21/2025 10:51:12 PM:467;1766332272467;;
491;411;0.2560769;0.3807033;0.2743887;0.505201;428.3;0.215586;False;12/21/2025 10:51:12 PM:499;1766332272499;;
492;411;0.2565072;0.3807126;0.2711015;0.3951199;428.5;0.2155567;False;12/21/2025 10:51:12 PM:532;1766332272532;;
504;410;0.2627485;0.3797697;0.3158616;0.3579508;429.5;0.2094113;False;12/21/2025 10:51:12 PM:565;1766332272565;;
517;409;0.2696348;0.3792294;0.3269155;0.3619057;430.4;0.2093957;False;12/21/2025 10:51:12 PM:597;1766332272597;;
530;408;0.2764691;0.378268;0.323206;0.3582361;430.5;0.2223702;False;12/21/2025 10:51:12 PM:658;1766332272658;;
543;408;0.2829979;0.3783439;0.3348867;0.3844298;431.0;0.2154074;False;12/21/2025 10:51:12 PM:708;1766332272708;;
584;381;0.3044023;0.3529656;0.4055215;0.2163629;430.4;0.2152568;False;12/21/2025 10:51:12 PM:740;1766332272740;;
613;348;0.3195911;0.3223983;0.4042948;0.1754362;429.8;0.2152817;False;12/21/2025 10:51:12 PM:773;1766332272773;;
614;360;0.3199458;0.334048;0.3415489;0.4266575;429.4;0.2263757;False;12/21/2025 10:51:12 PM:808;1766332272808;;
614;369;0.3202258;0.342589;0.3414914;0.4266662;429.0;0.2263614;False;12/21/2025 10:51:12 PM:840;1766332272840;;
506;285;0.263921;0.2641493;0.1332381;0.04889448;428.2;0.2211868;False;12/21/2025 10:51:12 PM:874;1766332272874;;
432;236;0.2253486;0.2185343;0.118691;0.05345766;427.5;0.2211705;False;12/21/2025 10:51:12 PM:905;1766332272905;;
377;236;0.1965991;0.2189112;0.1081693;0.2301424;428.1;0.2223686;False;12/21/2025 10:51:12 PM:936;1766332272936;;
350;236;0.1826185;0.2192375;0.1275309;0.2297276;430.1;0.1699452;False;12/21/2025 10:51:12 PM:972;1766332272972;;
334;237;0.1739585;0.2194718;0.1274439;0.2297516;432.0;0.1699352;False;12/21/2025 10:51:13 PM:3;1766332273003;;
391;266;0.203898;0.2465205;0.3259359;0.3992578;433.0;0.1251069;True;12/21/2025 10:51:13 PM:35;1766332273035;;
430;287;0.2242894;0.2658735;0.3258651;0.399287;433.9;0.1250926;True;12/21/2025 10:51:13 PM:69;1766332273069;;
432;295;0.2253509;0.2739017;0.2594954;0.3687732;433.3;0.2167567;False;12/21/2025 10:51:13 PM:100;1766332273100;;
432;298;0.2254816;0.2763048;0.2494671;0.3408478;432.8;0.2166831;False;12/21/2025 10:51:13 PM:131;1766332273131;;
427;266;0.2228227;0.2468183;0.1977701;0.1198538;433.6;0.2329969;False;12/21/2025 10:51:13 PM:165;1766332273165;;
424;246;0.2209577;0.2278308;0.1977594;0.1198522;434.4;0.2329923;False;12/21/2025 10:51:13 PM:196;1766332273196;;
424;263;0.2210874;0.2443657;0.2360648;0.3705176;436.1;0.2390963;False;12/21/2025 10:51:13 PM:227;1766332273227;;
424;277;0.2211903;0.2567339;0.2359428;0.370544;437.6;0.2390299;False;12/21/2025 10:51:13 PM:258;1766332273258;;
466;347;0.242782;0.3220579;0.3408052;0.5438137;438.5;0.2599043;False;12/21/2025 10:51:13 PM:290;1766332273290;;
501;396;0.2614339;0.3666951;0.3510367;0.5446507;439.3;0.2599191;False;12/21/2025 10:51:13 PM:323;1766332273323;;
500;401;0.260925;0.371716;0.2488613;0.4343433;439.1;0.2548476;False;12/21/2025 10:51:13 PM:358;1766332273358;;
461;401;0.2403934;0.3717301;0.1519151;0.3777403;440.8;0.252818;False;12/21/2025 10:51:13 PM:389;1766332273389;;
434;401;0.2263235;0.3717418;0.1517978;0.3777238;442.3;0.2527186;False;12/21/2025 10:51:13 PM:422;1766332273422;;
416;400;0.216795;0.3711588;0.1548684;0.3522869;442.6;0.2543995;False;12/21/2025 10:51:13 PM:455;1766332273455;;
402;400;0.2094967;0.3706678;0.1547565;0.352302;442.9;0.2543161;False;12/21/2025 10:51:13 PM:489;1766332273489;;
456;402;0.2375879;0.3722456;0.3392504;0.4080798;445.0;0.2467518;False;12/21/2025 10:51:13 PM:522;1766332273522;;
496;404;0.2584303;0.3749063;0.344185;0.4232076;446.8;0.246716;False;12/21/2025 10:51:13 PM:556;1766332273556;;
546;414;0.2848629;0.3835756;0.3794055;0.4689527;449.2;0.2525869;False;12/21/2025 10:51:13 PM:590;1766332273590;;
580;423;0.302301;0.391876;0.3811336;0.4811167;451.4;0.25266;False;12/21/2025 10:51:13 PM:622;1766332273622;;
594;445;0.3094492;0.4128443;0.3555233;0.5379168;453.1;0.2610041;False;12/21/2025 10:51:13 PM:662;1766332273662;;
670;505;0.349391;0.468292;0.4588211;0.6585358;454.2;0.2664988;False;12/21/2025 10:51:13 PM:700;1766332273700;;
699;535;0.3644332;0.4961891;0.4392035;0.6499886;455.2;0.2673672;False;12/21/2025 10:51:13 PM:730;1766332273730;;
726;547;0.3783683;0.5072577;0.4456044;0.6025644;456.8;0.271082;False;12/21/2025 10:51:13 PM:765;1766332273765;;
737;556;0.3843275;0.5148656;0.4295202;0.5996943;458.3;0.2710558;False;12/21/2025 10:51:13 PM:799;1766332273799;;
747;556;0.3891589;0.5154919;0.4323434;0.5525535;458.3;0.2741649;False;12/21/2025 10:51:13 PM:832;1766332273832;;
754;557;0.3927704;0.5159888;0.432636;0.5525303;458.2;0.274512;False;12/21/2025 10:51:13 PM:865;1766332273865;;
751;566;0.3916519;0.52488;0.3705398;0.6205605;458.9;0.266443;False;12/21/2025 10:51:13 PM:899;1766332273899;;
750;574;0.3907775;0.5316494;0.370593;0.6205535;459.5;0.266497;False;12/21/2025 10:51:13 PM:932;1766332273932;;
677;574;0.3528457;0.5320392;0.2376395;0.5480602;461.0;0.2679642;False;12/21/2025 10:51:13 PM:967;1766332273967;;
664;578;0.3462919;0.5356271;0.2958337;0.6077639;461.4;0.2668582;False;12/21/2025 10:51:13 PM:999;1766332273999;;
651;580;0.339544;0.5372329;0.2874337;0.5949105;461.7;0.2674351;False;12/21/2025 10:51:14 PM:32;1766332274032;;
654;580;0.3407141;0.5374979;0.3637355;0.5451276;462.2;0.2848957;False;12/21/2025 10:51:14 PM:65;1766332274065;;
656;580;0.341698;0.5377164;0.3640859;0.5451061;462.7;0.2853238;False;12/21/2025 10:51:14 PM:97;1766332274097;;
664;580;0.3461295;0.5378489;0.3920825;0.5614453;462.9;0.2823308;False;12/21/2025 10:51:14 PM:132;1766332274132;;
671;580;0.3496;0.5379616;0.3920882;0.5614449;463.1;0.2823383;False;12/21/2025 10:51:14 PM:166;1766332274166;;
657;582;0.3422911;0.5397711;0.2930037;0.5924896;465.0;0.2724981;False;12/21/2025 10:51:14 PM:201;1766332274201;;
673;587;0.350717;0.5441575;0.4134173;0.6192134;465.9;0.2737085;False;12/21/2025 10:51:14 PM:235;1766332274235;;
686;591;0.357327;0.5477709;0.413783;0.6192049;466.6;0.274162;False;12/21/2025 10:51:14 PM:270;1766332274270;;
692;591;0.360765;0.5481048;0.4065233;0.5748734;468.4;0.2751243;False;12/21/2025 10:51:14 PM:301;1766332274301;;
694;592;0.3618738;0.5482355;0.3934551;0.5803062;469.9;0.2757508;False;12/21/2025 10:51:14 PM:334;1766332274334;;
661;592;0.3446368;0.548564;0.2695223;0.5708265;469.3;0.2758539;False;12/21/2025 10:51:14 PM:367;1766332274367;;
638;592;0.3324953;0.5487953;0.2660004;0.5721169;468.8;0.2759605;False;12/21/2025 10:51:14 PM:398;1766332274398;;
630;592;0.3285853;0.5490674;0.2923675;0.5648702;467.4;0.2767113;False;12/21/2025 10:51:14 PM:431;1766332274431;;
613;590;0.3197137;0.5464202;0.2625172;0.5121688;467.3;0.2607484;False;12/21/2025 10:51:14 PM:465;1766332274465;;
601;588;0.3132855;0.545293;0.2631826;0.5233032;467.3;0.2608794;False;12/21/2025 10:51:14 PM:499;1766332274499;;
601;588;0.313286;0.5448534;0.3134857;0.5314407;465.4;0.2593562;False;12/21/2025 10:51:14 PM:533;1766332274533;;
601;585;0.3130715;0.5420444;0.3025692;0.4976436;463.6;0.2596594;False;12/21/2025 10:51:14 PM:565;1766332274565;;
622;587;0.3239903;0.5439214;0.3913789;0.5846516;463.5;0.2504827;False;12/21/2025 10:51:14 PM:597;1766332274597;;
631;588;0.3286905;0.5446563;0.3753527;0.5735957;463.4;0.2506295;False;12/21/2025 10:51:14 PM:627;1766332274627;;
630;577;0.3283544;0.5347786;0.3174416;0.4506524;468.7;0.1702655;False;12/21/2025 10:51:14 PM:660;1766332274660;;
629;568;0.3280557;0.5263408;0.3176559;0.4505651;473.5;0.1704341;False;12/21/2025 10:51:14 PM:698;1766332274698;;
629;563;0.3280392;0.5213257;0.3251613;0.4560227;475.9;0.1664196;False;12/21/2025 10:51:14 PM:731;1766332274731;;
629;558;0.3280295;0.5173153;0.3256074;0.4561204;478.0;0.1667645;False;12/21/2025 10:51:14 PM:766;1766332274766;;
652;558;0.3397384;0.5166845;0.4091716;0.4836503;479.7;0.2237352;False;12/21/2025 10:51:14 PM:798;1766332274798;;
668;559;0.3480094;0.5177119;0.4084104;0.5391259;480.6;0.2356211;False;12/21/2025 10:51:14 PM:830;1766332274830;;
679;559;0.3538545;0.5184309;0.4080918;0.5379878;481.4;0.2359433;False;12/21/2025 10:51:14 PM:861;1766332274861;;
688;560;0.3586212;0.5190551;0.4080445;0.5379916;482.1;0.2358921;False;12/21/2025 10:51:14 PM:893;1766332274893;;
688;560;0.3586425;0.5193838;0.3700149;0.5337548;482.6;0.2342914;False;12/21/2025 10:51:14 PM:927;1766332274927;;
691;564;0.3601484;0.5224052;0.3918653;0.5706588;484.8;0.2462224;False;12/21/2025 10:51:14 PM:960;1766332274960;;
693;566;0.3612847;0.5246409;0.391959;0.5706519;486.7;0.2463096;False;12/21/2025 10:51:14 PM:991;1766332274991;;
740;568;0.3857864;0.526786;0.4905739;0.573723;489.8;0.2560356;False;12/21/2025 10:51:15 PM:22;1766332275022;;
772;570;0.4023325;0.5285729;0.4903325;0.5750994;492.5;0.2562802;False;12/21/2025 10:51:15 PM:55;1766332275055;;
796;560;0.4146423;0.5188298;0.4897828;0.4405301;499.9;0.2595804;False;12/21/2025 10:51:15 PM:88;1766332275088;;
812;552;0.4231815;0.5119087;0.4899859;0.4404613;506.5;0.2598661;False;12/21/2025 10:51:15 PM:119;1766332275119;;
837;520;0.4362988;0.481562;0.5112198;0.3440416;515.1;0.2882471;False;12/21/2025 10:51:15 PM:156;1766332275156;;
851;513;0.4432339;0.4751511;0.503533;0.4053589;524.3;0.2988564;False;12/21/2025 10:51:15 PM:191;1766332275191;;
863;499;0.4496588;0.4623185;0.5111414;0.3588268;532.6;0.3017916;False;12/21/2025 10:51:15 PM:222;1766332275222;;
863;509;0.4499074;0.471769;0.4725508;0.5451837;540.0;0.3152591;False;12/21/2025 10:51:15 PM:262;1766332275262;;
864;519;0.450366;0.4808239;0.4762509;0.5568715;546.7;0.314766;False;12/21/2025 10:51:15 PM:302;1766332275302;;
860;519;0.4482935;0.4807858;0.4271086;0.4774181;555.3;0.276065;False;12/21/2025 10:51:15 PM:338;1766332275338;;
842;520;0.4390383;0.4819087;0.3833137;0.5139883;563.1;0.2770894;False;12/21/2025 10:51:15 PM:371;1766332275371;;
822;520;0.428399;0.4819254;0.3671206;0.4871999;566.7;0.2578473;False;12/21/2025 10:51:15 PM:405;1766332275405;;
817;498;0.42597;0.4616176;0.4062081;0.3836083;574.9;0.2429043;False;12/21/2025 10:51:15 PM:497;1766332275497;;
812;499;0.423061;0.4628759;0.385048;0.4911668;582.3;0.2431742;False;12/21/2025 10:51:15 PM:527;1766332275527;;
826;520;0.4305862;0.4816261;0.4857405;0.5990379;593.1;0.2296369;False;12/21/2025 10:51:15 PM:559;1766332275559;;
837;534;0.4360733;0.4950684;0.4857333;0.599017;602.8;0.2296835;False;12/21/2025 10:51:15 PM:590;1766332275590;;
850;538;0.4427642;0.4990564;0.4959055;0.5565155;611.0;0.2389524;False;12/21/2025 10:51:15 PM:625;1766332275625;;
858;542;0.4473687;0.5019185;0.4958962;0.5565601;618.4;0.2390776;False;12/21/2025 10:51:15 PM:656;1766332275656;;
882;512;0.4593873;0.4742017;0.5000792;0.407901;628.5;0.2204861;False;12/21/2025 10:51:15 PM:857;1766332275857;;
884;517;0.4606407;0.4790601;0.4979058;0.5351086;637.5;0.2206247;False;12/21/2025 10:51:15 PM:889;1766332275889;;
885;510;0.4611672;0.4728462;0.4738077;0.419885;644.8;0.2322739;False;12/21/2025 10:51:15 PM:973;1766332275973;;
887;510;0.4620485;0.4728225;0.4938475;0.4528747;651.3;0.2300567;False;12/21/2025 10:51:16 PM:5;1766332276005;;
888;546;0.4628342;0.506108;0.4945434;0.6518305;656.0;0.2258242;False;12/21/2025 10:51:16 PM:38;1766332276038;;
888;561;0.4630013;0.5202946;0.4878876;0.6189445;660.2;0.2258649;False;12/21/2025 10:51:16 PM:67;1766332276067;;
905;612;0.4716078;0.5670202;0.514159;0.6506389;669.4;0.2280689;False;12/21/2025 10:51:16 PM:280;1766332276280;;
909;615;0.4739375;0.5701461;0.5247295;0.6333138;677.6;0.225895;False;12/21/2025 10:51:16 PM:311;1766332276311;;
910;615;0.4742575;0.5701703;0.4806353;0.571007;690.3;0.2132087;False;12/21/2025 10:51:16 PM:344;1766332276344;;
911;615;0.4745018;0.5701882;0.4805876;0.5709622;701.8;0.2133863;False;12/21/2025 10:51:16 PM:373;1766332276373;;
922;625;0.4803681;0.5793015;0.5287243;0.6482527;708.3;0.223843;False;12/21/2025 10:51:16 PM:450;1766332276450;;
932;630;0.4856947;0.584151;0.5505983;0.6640656;714.2;0.2239257;False;12/21/2025 10:51:16 PM:481;1766332276481;;
942;640;0.4907522;0.5928787;0.537964;0.6641477;719.5;0.2117709;False;12/21/2025 10:51:16 PM:579;1766332276579;;
943;643;0.4913701;0.5961954;0.5315492;0.6741881;724.3;0.2109638;False;12/21/2025 10:51:16 PM:609;1766332276609;;
943;644;0.4914202;0.596626;0.5255469;0.6297463;729.8;0.2090978;False;12/21/2025 10:51:16 PM:640;1766332276640;;
943;644;0.491468;0.5969899;0.5256064;0.6297233;734.8;0.2091736;False;12/21/2025 10:51:16 PM:672;1766332276672;;
938;645;0.4885949;0.5975485;0.4750099;0.6427584;739.0;0.2138669;False;12/21/2025 10:51:16 PM:757;1766332276757;;
936;645;0.4876349;0.5980263;0.4736688;0.6152477;742.7;0.2126111;False;12/21/2025 10:51:16 PM:789;1766332276789;;
936;646;0.4877015;0.59836;0.4906255;0.6099273;747.7;0.2172602;False;12/21/2025 10:51:16 PM:821;1766332276821;;
936;646;0.4877595;0.598649;0.4906286;0.6099359;752.2;0.2172507;False;12/21/2025 10:51:16 PM:855;1766332276855;;
906;646;0.4722014;0.5988196;0.3964539;0.6208178;750.8;0.2211235;False;12/21/2025 10:51:16 PM:887;1766332276887;;
880;646;0.4584985;0.5990363;0.3871629;0.6127834;749.5;0.2216013;False;12/21/2025 10:51:16 PM:920;1766332276920;;
890;652;0.4636425;0.6038869;0.5139945;0.6787203;741.7;0.2321393;False;12/21/2025 10:51:16 PM:952;1766332276952;;
897;656;0.4676101;0.6077023;0.5141711;0.6786596;734.7;0.2327113;False;12/21/2025 10:51:16 PM:987;1766332276987;;
898;656;0.4679497;0.6077285;0.4889544;0.6409726;736.1;0.2149143;False;12/21/2025 10:51:17 PM:17;1766332277017;;
899;656;0.4682356;0.6077538;0.4889297;0.6409255;737.3;0.2150615;False;12/21/2025 10:51:17 PM:51;1766332277051;;
899;658;0.4683122;0.6097044;0.4854352;0.6686493;740.5;0.2099426;False;12/21/2025 10:51:17 PM:84;1766332277084;;
899;660;0.4683719;0.6111888;0.4854236;0.6686406;743.4;0.2099892;False;12/21/2025 10:51:17 PM:117;1766332277117;;
788;666;0.4106059;0.6173861;0.2759281;0.7084857;752.3;0.2052731;False;12/21/2025 10:51:17 PM:151;1766332277151;;
765;664;0.398926;0.6153079;0.3463354;0.5907696;753.1;0.1784469;False;12/21/2025 10:51:17 PM:185;1766332277185;;
751;662;0.3911872;0.6137808;0.346651;0.5908121;753.8;0.1782951;False;12/21/2025 10:51:17 PM:219;1766332277219;;
737;663;0.3839665;0.6146594;0.3404692;0.6550905;755.9;0.2186346;False;12/21/2025 10:51:17 PM:254;1766332277254;;
727;663;0.3787799;0.6147276;0.3393447;0.6386537;757.9;0.2187625;False;12/21/2025 10:51:17 PM:287;1766332277287;;
694;665;0.3616658;0.6158003;0.2874588;0.6598194;759.5;0.2186662;False;12/21/2025 10:51:17 PM:323;1766332277323;;
664;666;0.3460158;0.6167775;0.2703677;0.6625548;760.9;0.2192577;False;12/21/2025 10:51:17 PM:356;1766332277356;;
662;666;0.3449946;0.6170538;0.3275996;0.6315847;761.6;0.2011352;False;12/21/2025 10:51:17 PM:390;1766332277390;;
662;666;0.3450061;0.6172734;0.3488038;0.634533;764.6;0.2200087;False;12/21/2025 10:51:17 PM:426;1766332277426;;
662;666;0.3448695;0.6174679;0.3390781;0.6290949;767.2;0.219738;False;12/21/2025 10:51:17 PM:461;1766332277461;;
574;669;0.2991012;0.6201948;0.1799013;0.6771895;764.9;0.2224661;False;12/21/2025 10:51:17 PM:499;1766332277499;;
512;672;0.2668559;0.6224687;0.1622067;0.6813063;762.8;0.2231632;False;12/21/2025 10:51:17 PM:530;1766332277530;;
495;672;0.2581731;0.6226624;0.2076277;0.6298572;757.0;0.2109779;False;12/21/2025 10:51:17 PM:563;1766332277563;;
481;672;0.2506164;0.6228485;0.2013707;0.6327919;751.9;0.2111779;False;12/21/2025 10:51:17 PM:596;1766332277596;;
470;672;0.2451896;0.6229951;0.2033127;0.6308417;747.5;0.2098962;False;12/21/2025 10:51:17 PM:630;1766332277630;;
464;672;0.2418152;0.6230748;0.2071361;0.6271254;744.9;0.2143734;False;12/21/2025 10:51:17 PM:664;1766332277664;;
456;672;0.237705;0.6229345;0.1969677;0.6177688;742.6;0.214632;False;12/21/2025 10:51:17 PM:698;1766332277698;;
458;672;0.2386839;0.6229417;0.2586831;0.6233807;739.5;0.2150673;False;12/21/2025 10:51:17 PM:732;1766332277732;;
458;672;0.238786;0.6229488;0.2466618;0.623502;736.7;0.2152725;False;12/21/2025 10:51:17 PM:766;1766332277766;;
468;669;0.2440168;0.6199504;0.2912654;0.5768812;734.8;0.2249586;False;12/21/2025 10:51:17 PM:802;1766332277802;;
470;667;0.2450225;0.6177801;0.2699478;0.5770252;733.2;0.2253093;False;12/21/2025 10:51:17 PM:835;1766332277835;;
478;663;0.2491319;0.6142702;0.2954312;0.5603914;729.6;0.2149579;False;12/21/2025 10:51:17 PM:870;1766332277870;;
